0:0:0:0:0:0:0:1 - - [19/Mar/2025:08:41:50 +0100] "GET /guacamole/images/warning.svg HTTP/1.1" 200 1925
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:26:16 +0100] "GET /guacamole/api/session/data/mysql/connections/9 HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:26:16 +0100] "GET /guacamole/websocket-tunnel?token=CC29FCD5650B180BAE15CE990B3527A67D4078BD0A86A8F728E3497DCCE671BD&GUAC_DATA_SOURCE=mysql&GUAC_ID=9&GUAC_TYPE=c&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:26:17 +0100] "GET /guacamole/api/session/tunnels/4769d8ad-c38b-3c5e-94c8-e99a865f20df/protocol HTTP/1.1" 200 2512
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:26:17 +0100] "GET /guacamole/api/session/tunnels/4769d8ad-c38b-3c5e-94c8-e99a865f20df/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:43:46 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:43:46 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [19/Mar/2025:09:43:46 +0100] "POST /guacamole/api/session/data/mysql/connections HTTP/1.1" 403 192
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:02:55 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:02:55 +0100] "POST /guacamole/api/session/data/mysql/connections HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:02:55 +0100] "PATCH /guacamole/api/session/data/mysql/users/guacadmin/permissions HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:01 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:14 +0100] "GET /guacamole/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:16 +0100] "GET /guacamole/app.js?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:16 +0100] "GET /guacamole/app.css?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:18 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:18 +0100] "GET /guacamole/api/languages HTTP/1.1" 200 244
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:18 +0100] "GET /guacamole/translations/en.json HTTP/1.1" 200 48945
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:18 +0100] "DELETE /guacamole/api/session HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:19 +0100] "GET /guacamole/translations/fr.json HTTP/1.1" 200 49975
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:19 +0100] "GET /guacamole/api/patches HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "GET /guacamole/api/session/data/mysql-shared/connectionGroups/ROOT/tree HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "GET /guacamole/api/session/data/mysql/connectionGroups/ROOT/tree HTTP/1.1" 200 3285
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "GET /guacamole/api/session/data/mysql/self/effectivePermissions HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "GET /guacamole/api/session/data/mysql-shared/self/effectivePermissions HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=undefined&GUAC_ID=%C3%97&GUAC_TYPE=undefined&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "POST /guacamole/tunnel?connect HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "POST /guacamole/api/tokens HTTP/1.1" 403 257
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:20 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:28 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=undefined&GUAC_ID=%C3%97&GUAC_TYPE=undefined&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:28 +0100] "POST /guacamole/tunnel?connect HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:28 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:30 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:30 +0100] "GET /guacamole/api/session/data/mysql/users/guacadmin HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:30 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:30 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:36 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:36 +0100] "GET /guacamole/api/session/data/mysql/connections/11 HTTP/1.1" 200 276
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:36 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=mysql&GUAC_ID=11&GUAC_TYPE=c&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:36 +0100] "GET /guacamole/api/session/tunnels/47d2a228-662f-3f84-b968-a5b12855dec8/protocol HTTP/1.1" 200 2512
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:04:37 +0100] "GET /guacamole/api/session/tunnels/47d2a228-662f-3f84-b968-a5b12855dec8/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:21 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:21 +0100] "GET /guacamole/images/protocol-icons/guac-monitor.svg HTTP/1.1" 200 968
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:21 +0100] "GET /guacamole/images/action-icons/guac-first-page.svg HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:21 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:22 +0100] "GET /guacamole/images/action-icons/guac-last-page.svg HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:22 +0100] "GET /guacamole/images/action-icons/guac-prev-page.svg HTTP/1.1" 200 258
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:22 +0100] "GET /guacamole/images/action-icons/guac-next-page.svg HTTP/1.1" 200 260
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:22 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:25 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:25 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=mysql&GUAC_ID=7&GUAC_TYPE=c&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:25 +0100] "GET /guacamole/api/session/data/mysql/connections/7 HTTP/1.1" 200 298
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:25 +0100] "GET /guacamole/api/session/tunnels/5746e64d-aa28-33f7-95fd-423deff48efb/protocol HTTP/1.1" 200 2512
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:26 +0100] "GET /guacamole/api/session/tunnels/5746e64d-aa28-33f7-95fd-423deff48efb/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:30 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:30 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:30 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:34 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:34 +0100] "GET /guacamole/api/session/data/mysql/connections/3 HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:35 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=mysql&GUAC_ID=3&GUAC_TYPE=c&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:35 +0100] "GET /guacamole/api/session/tunnels/b9deb9d5-9034-3dc4-ba25-5b1e9f825988/protocol HTTP/1.1" 200 2512
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:35 +0100] "GET /guacamole/api/session/tunnels/b9deb9d5-9034-3dc4-ba25-5b1e9f825988/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:40 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:41 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:41 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:43 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:43 +0100] "GET /guacamole/api/session/data/mysql/connections/9 HTTP/1.1" 200 300
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:44 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=mysql&GUAC_ID=9&GUAC_TYPE=c&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:44 +0100] "GET /guacamole/api/session/tunnels/85d86ec5-3205-399c-b874-f3dcbc0f862b/protocol HTTP/1.1" 200 2512
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:44 +0100] "GET /guacamole/api/session/tunnels/85d86ec5-3205-399c-b874-f3dcbc0f862b/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:52 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:53 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:53 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 878
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:56 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:06:56 +0100] "GET /guacamole/api/session/tunnels/85d86ec5-3205-399c-b874-f3dcbc0f862b/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:03 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:03 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:03 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 878
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:08 +0100] "GET /guacamole/app.css?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:08 +0100] "GET /guacamole/1.guacamole.7935cf403412cd79c600.js.map HTTP/1.1" 200 9833
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:08 +0100] "GET /guacamole/angular.min.js.map HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:08 +0100] "GET /guacamole/guacamole.4baaa9df5aed3303a40f.js.map HTTP/1.1" 200 702074
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:10 +0100] "GET /guacamole/1.guacamole.6f7b293d2dba5a891aa5.css.map HTTP/1.1" 200 9423
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:38 +0100] "GET /guacamole/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:40 +0100] "GET /guacamole/app.js?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:40 +0100] "GET /guacamole/app.css?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/angular.min.js.map HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/api/languages HTTP/1.1" 200 244
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/api/patches HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/api/session/data/mysql/connectionGroups/ROOT/tree HTTP/1.1" 200 3339
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/api/session/data/mysql-shared/connectionGroups/ROOT/tree HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/translations/fr.json HTTP/1.1" 200 49975
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/api/session/data/mysql-shared/self/effectivePermissions HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:42 +0100] "GET /guacamole/api/session/data/mysql/self/effectivePermissions HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:44 +0100] "GET /guacamole/api/session/data/mysql-shared/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:44 +0100] "GET /guacamole/translations/en.json HTTP/1.1" 200 48945
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:44 +0100] "GET /guacamole/api/session/data/mysql/users/guacadmin HTTP/1.1" 200 307
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:07:45 +0100] "GET /guacamole/api/session/data/mysql/activeConnections HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:10:14 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:10:15 +0100] "GET /guacamole/api/session/data/mysql/connections/10 HTTP/1.1" 200 303
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:10:16 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=mysql&GUAC_ID=10&GUAC_TYPE=c&GUAC_WIDTH=1227&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:10:16 +0100] "GET /guacamole/api/session/tunnels/a99e3dbc-14e6-3664-8261-2809df888090/protocol HTTP/1.1" 200 2512
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:10:16 +0100] "GET /guacamole/api/session/tunnels/a99e3dbc-14e6-3664-8261-2809df888090/activeConnection/connection/sharingProfiles HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:41 +0100] "GET /guacamole/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:41 +0100] "GET /guacamole/app.css?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:42 +0100] "GET /guacamole/app.js?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/api/patches HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/api/languages HTTP/1.1" 200 244
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/api/session/data/mysql/connectionGroups/ROOT/tree HTTP/1.1" 200 3339
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/api/session/data/mysql-shared/self/effectivePermissions HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/translations/en.json HTTP/1.1" 200 48945
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/translations/fr.json HTTP/1.1" 200 49975
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:43 +0100] "GET /guacamole/api/session/data/mysql-shared/connectionGroups/ROOT/tree HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:44 +0100] "GET /guacamole/api/session/data/mysql/self/effectivePermissions HTTP/1.1" 200 1041
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:45 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=undefined&GUAC_ID=%C3%97&GUAC_TYPE=undefined&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:45 +0100] "POST /guacamole/tunnel?connect HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:45 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:52 +0100] "GET /guacamole/websocket-tunnel?token=EE84D13D4FEC4C37327E9C9A3F36CAE416664A1B9C1D86D619942F744419005A&GUAC_DATA_SOURCE=undefined&GUAC_ID=%C3%97&GUAC_TYPE=undefined&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:52 +0100] "POST /guacamole/tunnel?connect HTTP/1.1" 400 640
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:52 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:56 +0100] "DELETE /guacamole/api/session HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:56 +0100] "POST /guacamole/api/tokens HTTP/1.1" 403 257
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:12:59 +0100] "POST /guacamole/api/tokens HTTP/1.1" 403 257
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:08 +0100] "GET /guacamole/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "GET /guacamole/app.css?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "GET /guacamole/app.js?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "GET /guacamole/api/languages HTTP/1.1" 200 244
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "POST /guacamole/api/tokens HTTP/1.1" 403 257
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "GET /guacamole/api/patches HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "GET /guacamole/translations/en.json HTTP/1.1" 200 48945
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:09 +0100] "GET /guacamole/translations/fr.json HTTP/1.1" 200 49975
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:23 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:23 +0100] "POST /guacamole/api/tokens HTTP/1.1" 403 257
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:13:52 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:07 +0100] "GET /guacamole/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:07 +0100] "GET /guacamole/app.css?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:07 +0100] "GET /guacamole/app.js?b=20240330042611 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:09 +0100] "POST /guacamole/api/tokens HTTP/1.1" 200 172
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:09 +0100] "GET /guacamole/api/languages HTTP/1.1" 200 244
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:09 +0100] "GET /guacamole/api/patches HTTP/1.1" 200 340
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:09 +0100] "DELETE /guacamole/api/session HTTP/1.1" 204 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:09 +0100] "GET /guacamole/translations/fr.json HTTP/1.1" 200 49975
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:09 +0100] "GET /guacamole/api/session/data/mysql/connectionGroups/ROOT/tree HTTP/1.1" 200 3339
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:10 +0100] "GET /guacamole/api/session/data/mysql-shared/self/effectivePermissions HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:11 +0100] "GET /guacamole/translations/en.json HTTP/1.1" 200 48945
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:11 +0100] "GET /guacamole/api/session/data/mysql-shared/connectionGroups/ROOT/tree HTTP/1.1" 200 123
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:11 +0100] "GET /guacamole/websocket-tunnel?token=8B6146DF111284C013F3B97341E9055D612DD7A4C60CF527148107E263025CCE&GUAC_DATA_SOURCE=undefined&GUAC_ID=%C3%97&GUAC_TYPE=undefined&GUAC_WIDTH=1920&GUAC_HEIGHT=847&GUAC_DPI=120&GUAC_TIMEZONE=America%2FLos_Angeles&GUAC_AUDIO=audio%2FL8&GUAC_AUDIO=audio%2FL16&GUAC_IMAGE=image%2Fjpeg&GUAC_IMAGE=image%2Fpng&GUAC_IMAGE=image%2Fwebp HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [19/Mar/2025:10:14:11 +0100] "POST /guacamole/tunnel?connect HTTP/1.1" 400 640
